Generation,Car ID,Speed,Angle,Distance,Alive
1,0,20,130,20,True
1,1,20,120,20,True
1,2,20,140,20,True
1,3,20,120,20,True
1,4,20,140,20,True
1,5,20,130,20,True
1,6,20,120,20,True
1,7,20,130,20,True
1,8,20,120,20,True
1,9,20,130,20,True
1,10,20,140,20,True
1,11,20,120,20,True
1,12,20,120,20,True
1,13,20,130,20,True
1,14,20,130,20,True
1,15,20,130,20,True
1,16,20,120,20,True
1,17,20,130,20,True
1,18,20,130,20,True
1,19,20,130,20,True
1,20,20,140,20,True
1,21,20,130,20,True
1,22,20,140,20,True
1,23,20,130,20,True
1,24,20,120,20,True
1,25,20,130,20,True
1,26,20,130,20,True
1,27,20,120,20,True
1,28,20,120,20,True
1,29,20,130,20,True
1,30,20,130,20,True
1,31,20,120,20,True
1,32,20,130,20,True
1,33,20,120,20,True
1,34,20,140,20,True
1,35,20,140,20,True
1,36,20,130,20,True
1,37,20,140,20,True
1,38,20,130,20,True
1,39,20,130,20,True
1,0,22,130,42,True
1,1,18,120,38,True
1,2,20,150,40,True
1,3,20,110,40,True
1,4,20,150,40,True
1,5,20,120,40,True
1,6,22,120,42,True
1,7,22,130,42,True
1,8,20,110,40,True
1,9,22,130,42,True
1,10,18,140,38,True
1,11,18,120,38,True
1,12,20,130,40,True
1,13,22,130,42,True
1,14,18,130,38,True
1,15,22,130,42,True
1,16,22,120,42,True
1,17,20,140,40,True
1,18,20,120,40,True
1,19,20,140,40,True
1,20,18,140,38,True
1,21,20,140,40,True
1,22,22,140,42,True
1,23,18,130,38,True
1,24,20,110,40,True
1,25,22,130,42,True
1,26,18,130,38,True
1,27,20,130,40,True
1,28,22,120,42,True
1,29,20,140,40,True
1,30,22,130,42,True
1,31,18,120,38,True
1,32,20,120,40,True
1,33,20,110,40,True
1,34,20,130,40,True
1,35,18,140,38,True
1,36,20,140,40,True
1,37,18,140,38,True
1,38,18,130,38,True
1,39,20,140,40,True
1,0,24,130,66,True
1,1,16,120,54,True
1,2,20,160,60,True
1,3,20,100,60,True
1,4,20,160,60,True
1,5,22,120,62,True
1,6,20,120,62,True
1,7,24,130,66,True
1,8,20,100,60,True
1,9,24,130,66,True
1,10,16,140,54,True
1,11,16,120,54,True
1,12,20,140,60,True
1,13,24,130,66,True
1,14,16,130,54,True
1,15,24,130,66,True
1,16,24,120,66,True
1,17,20,150,60,True
1,18,20,110,60,True
1,19,20,150,60,True
1,20,16,140,54,True
1,21,20,150,60,True
1,22,24,140,66,True
1,23,16,130,54,True
1,24,20,100,60,True
1,25,24,130,66,True
1,26,16,130,54,True
1,27,20,140,60,True
1,28,24,120,66,True
1,29,20,150,60,True
1,30,24,130,66,True
1,31,16,120,54,True
1,32,20,110,60,True
1,33,20,100,60,True
1,34,20,120,60,True
1,35,16,140,54,True
1,36,20,150,60,True
1,37,16,140,54,True
1,38,16,130,54,True
1,39,20,150,60,True
1,0,26,130,92,False
1,1,14,120,68,True
1,2,20,170,80,True
1,3,18,100,78,False
1,4,20,170,80,True
1,5,24,120,86,False
1,6,18,120,80,False
1,7,26,130,92,False
1,8,20,90,80,False
1,9,26,130,92,False
1,10,14,140,68,True
1,11,14,120,68,True
1,12,20,150,80,True
1,13,26,130,92,False
1,14,14,130,68,True
1,15,26,130,92,False
1,16,26,120,92,False
1,17,20,160,80,True
1,18,20,100,80,False
1,19,20,160,80,True
1,20,14,140,68,True
1,21,20,160,80,True
1,22,26,140,92,True
1,23,14,130,68,True
1,24,18,100,78,False
1,25,26,130,92,False
1,26,14,130,68,True
1,27,20,150,80,True
1,28,26,120,92,False
1,29,22,150,82,True
1,30,26,130,92,False
1,31,14,120,68,True
1,32,22,110,82,False
1,33,22,100,82,False
1,34,20,130,80,True
1,35,14,140,68,True
1,36,20,160,80,True
1,37,14,140,68,True
1,38,14,130,68,True
1,39,20,160,80,True
1,1,12,120,80,False
1,2,20,180,100,True
1,4,20,180,100,True
1,10,14,130,82,True
1,11,16,120,84,False
1,12,20,160,100,True
1,14,12,130,80,True
1,17,20,170,100,True
1,19,20,170,100,True
1,20,12,140,80,True
1,21,22,160,102,True
1,22,28,140,120,False
1,23,16,130,84,True
1,26,12,130,80,True
1,27,20,160,100,True
1,29,22,160,104,True
1,31,12,120,80,False
1,34,20,140,100,False
1,35,12,140,80,True
1,36,20,150,100,True
1,37,12,140,80,True
1,38,12,130,80,True
1,39,18,160,98,True
1,2,20,190,120,True
1,4,20,190,120,True
1,10,14,120,96,True
1,12,20,170,120,True
1,14,12,130,92,False
1,17,20,180,120,True
1,19,20,180,120,True
1,20,12,140,92,True
1,21,24,160,126,True
1,23,18,130,102,False
1,26,12,130,92,False
1,27,20,170,120,True
1,29,24,160,128,True
1,35,12,140,92,True
1,36,20,160,120,True
1,37,12,140,92,True
1,38,12,130,92,False
1,39,18,170,116,True
1,2,20,200,140,True
1,4,20,200,140,True
1,10,14,110,110,False
1,12,22,170,142,True
1,17,20,190,140,True
1,19,20,190,140,True
1,20,12,140,104,True
1,21,24,170,150,True
1,27,20,180,140,True
1,29,24,170,152,True
1,35,12,140,104,True
1,36,20,170,140,True
1,37,12,140,104,True
1,39,16,170,132,True
1,2,22,200,162,True
1,4,20,210,160,False
1,12,24,170,166,True
1,17,20,200,160,True
1,19,20,200,160,True
1,20,12,140,116,False
1,21,26,170,176,True
1,27,20,190,160,True
1,29,26,170,178,True
1,35,12,140,116,False
1,36,20,160,160,True
1,37,12,140,116,False
1,39,14,170,146,True
1,2,24,200,186,False
1,12,24,180,190,True
1,17,20,210,180,True
1,19,20,210,180,True
1,21,26,180,202,True
1,27,18,190,178,True
1,29,26,180,204,True
1,36,20,170,180,True
1,39,12,170,158,True
1,12,26,180,216,True
1,17,20,220,200,False
1,19,22,210,202,True
1,21,26,190,228,True
1,27,16,190,194,True
1,29,26,190,230,True
1,36,20,180,200,True
1,39,12,170,170,True
1,12,26,190,242,True
1,19,24,210,226,False
1,21,26,200,254,True
1,27,14,190,208,True
1,29,28,190,258,True
1,36,20,170,220,True
1,39,12,180,182,True
1,12,26,200,268,True
1,21,26,210,280,True
1,27,12,190,220,True
1,29,30,190,288,True
1,36,20,180,240,True
1,39,12,180,194,True
1,12,26,210,294,True
1,21,26,220,306,True
1,27,12,190,232,True
1,29,32,190,320,True
1,36,20,190,260,True
1,39,12,190,206,True
1,12,26,220,320,True
1,21,26,230,332,True
1,27,12,190,244,True
1,29,32,200,352,True
1,36,20,200,280,True
1,39,12,190,218,True
1,12,26,230,346,True
1,21,26,240,358,True
1,27,12,200,256,True
1,29,32,210,384,False
1,36,20,210,300,True
1,39,12,200,230,True
1,12,26,240,372,True
1,21,26,250,384,True
1,27,12,210,268,True
1,36,20,220,320,True
1,39,12,200,242,True
1,12,26,250,398,True
1,21,26,260,410,False
1,27,12,210,280,True
1,36,20,230,340,True
1,39,12,210,254,True
1,12,26,260,424,False
1,27,12,210,292,True
1,36,20,240,360,True
1,39,12,220,266,True
1,27,12,210,304,True
1,36,20,250,380,True
1,39,12,220,278,True
1,27,12,210,316,True
1,36,20,260,400,True
1,39,12,230,290,True
1,27,12,210,328,True
1,36,20,270,420,True
1,39,12,240,302,True
1,27,12,210,340,True
1,36,20,280,440,True
1,39,12,250,314,True
1,27,12,210,352,True
1,36,20,290,460,True
1,39,12,260,326,True
1,27,12,210,364,True
1,36,20,300,480,True
1,39,12,270,338,True
1,27,12,210,376,True
1,36,20,310,500,False
1,39,12,280,350,True
1,27,12,210,388,False
1,39,12,290,362,True
1,39,12,300,374,True
1,39,12,310,386,True
1,39,12,320,398,True
1,39,12,320,410,True
1,39,12,330,422,True
1,39,12,330,434,True
1,39,12,330,446,True
1,39,12,330,458,True
1,39,12,330,470,True
1,39,12,330,482,True
1,39,12,330,494,True
1,39,12,330,506,True
1,39,12,330,518,True
1,39,12,330,530,True
1,39,12,330,542,True
1,39,12,340,554,True
1,39,12,350,566,True
1,39,12,350,578,True
1,39,12,350,590,True
1,39,14,350,604,True
1,39,16,350,620,True
1,39,18,350,638,True
1,39,20,350,658,True
1,39,22,350,680,False
2,0,20,130,20,True
2,1,20,130,20,True
2,2,20,130,20,True
2,3,20,130,20,True
2,4,20,130,20,True
2,5,20,130,20,True
2,6,20,120,20,True
2,7,20,130,20,True
2,8,20,140,20,True
2,9,20,130,20,True
2,10,20,130,20,True
2,11,20,120,20,True
2,12,20,130,20,True
2,13,20,130,20,True
2,14,20,130,20,True
2,15,20,140,20,True
2,16,20,140,20,True
2,17,20,120,20,True
2,18,20,130,20,True
2,19,20,120,20,True
2,20,20,120,20,True
2,21,20,130,20,True
2,22,20,130,20,True
2,23,20,120,20,True
2,24,20,130,20,True
2,25,20,130,20,True
2,26,20,130,20,True
2,27,20,130,20,True
2,28,20,130,20,True
2,29,20,130,20,True
2,30,20,120,20,True
2,31,20,120,20,True
2,32,20,120,20,True
2,33,20,130,20,True
2,34,20,130,20,True
2,35,20,130,20,True
2,36,20,130,20,True
2,37,20,130,20,True
2,38,20,140,20,True
2,39,20,130,20,True
2,0,18,130,38,True
2,1,20,140,40,True
2,2,20,140,40,True
2,3,20,140,40,True
2,4,22,130,42,True
2,5,20,140,40,True
2,6,20,110,40,True
2,7,20,140,40,True
2,8,20,150,40,True
2,9,20,140,40,True
2,10,22,130,42,True
2,11,20,130,40,True
2,12,22,130,42,True
2,13,20,140,40,True
2,14,20,140,40,True
2,15,20,130,40,True
2,16,20,150,40,True
2,17,22,120,42,True
2,18,20,140,40,True
2,19,20,130,40,True
2,20,20,130,40,True
2,21,20,140,40,True
2,22,20,140,40,True
2,23,20,130,40,True
2,24,20,140,40,True
2,25,20,140,40,True
2,26,22,130,42,True
2,27,20,140,40,True
2,28,20,140,40,True
2,29,20,140,40,True
2,30,20,130,40,True
2,31,20,130,40,True
2,32,18,120,38,True
2,33,20,140,40,True
2,34,22,130,42,True
2,35,22,130,42,True
2,36,20,140,40,True
2,37,20,140,40,True
2,38,20,130,40,True
2,39,22,130,42,True
2,0,16,130,54,True
2,1,20,150,60,True
2,2,20,150,60,True
2,3,20,150,60,True
2,4,24,130,66,True
2,5,20,150,60,True
2,6,20,100,60,True
2,7,20,150,60,True
2,8,20,140,60,True
2,9,20,150,60,True
2,10,24,130,66,True
2,11,20,140,60,True
2,12,24,130,66,True
2,13,20,150,60,True
2,14,20,150,60,True
2,15,20,120,60,True
2,16,18,150,58,True
2,17,24,120,66,True
2,18,20,150,60,True
2,19,20,140,60,True
2,20,20,140,60,True
2,21,20,150,60,True
2,22,20,150,60,True
2,23,20,140,60,True
2,24,20,150,60,True
2,25,20,150,60,True
2,26,22,140,64,True
2,27,20,150,60,True
2,28,20,150,60,True
2,29,20,150,60,True
2,30,20,140,60,True
2,31,20,140,60,True
2,32,16,120,54,True
2,33,20,150,60,True
2,34,24,130,66,True
2,35,24,130,66,True
2,36,20,150,60,True
2,37,20,150,60,True
2,38,20,120,60,True
2,39,24,130,66,True
2,0,14,130,68,True
2,1,20,160,80,True
2,2,20,160,80,True
2,3,20,160,80,True
2,4,26,130,92,False
2,5,20,160,80,True
2,6,20,90,80,False
2,7,20,160,80,True
2,8,20,150,80,True
2,9,20,160,80,True
2,10,26,130,92,False
2,11,20,150,80,True
2,12,26,130,92,False
2,13,22,150,82,True
2,14,22,150,82,True
2,15,20,110,80,False
2,16,18,160,76,True
2,17,26,120,92,False
2,18,20,160,80,True
2,19,20,150,80,True
2,20,20,150,80,True
2,21,20,160,80,True
2,22,20,140,80,True
2,23,20,150,80,True
2,24,20,160,80,True
2,25,22,150,82,True
2,26,22,150,86,True
2,27,18,150,78,True
2,28,20,160,80,True
2,29,20,160,80,True
2,30,20,150,80,True
2,31,20,150,80,True
2,32,14,120,68,True
2,33,22,150,82,True
2,34,26,130,92,False
2,35,26,130,92,False
2,36,20,140,80,True
2,37,22,150,82,True
2,38,20,110,80,False
2,39,26,130,92,False
2,0,12,130,80,True
2,1,20,170,100,True
2,2,20,170,100,True
2,3,20,170,100,True
2,5,20,170,100,True
2,7,20,170,100,True
2,8,20,160,100,True
2,9,20,170,100,True
2,11,20,160,100,True
2,13,22,160,104,True
2,14,22,160,104,True
2,16,16,160,92,True
2,18,20,170,100,True
2,19,20,160,100,True
2,20,20,160,100,True
2,21,22,160,102,True
2,22,20,150,100,True
2,23,20,160,100,True
2,24,20,170,100,True
2,25,22,160,104,True
2,26,22,160,108,True
2,27,18,160,96,True
2,28,20,170,100,True
2,29,20,170,100,True
2,30,20,160,100,True
2,31,20,160,100,True
2,32,12,120,80,False
2,33,22,160,104,True
2,36,20,150,100,True
2,37,22,160,104,True
2,0,12,130,92,False
2,1,20,180,120,True
2,2,20,180,120,True
2,3,20,180,120,True
2,5,20,180,120,True
2,7,20,180,120,True
2,8,22,160,122,True
2,9,20,180,120,True
2,11,20,170,120,True
2,13,24,160,128,True
2,14,24,160,128,True
2,16,18,160,110,True
2,18,18,170,118,True
2,19,20,170,120,True
2,20,22,160,122,True
2,21,24,160,126,True
2,22,20,160,120,True
2,23,20,170,120,True
2,24,20,180,120,True
2,25,24,160,128,True
2,26,22,170,130,True
2,27,16,160,112,True
2,28,22,170,122,True
2,29,20,180,120,True
2,30,20,170,120,True
2,31,20,170,120,True
2,33,22,170,126,True
2,36,20,160,120,True
2,37,24,160,128,True
2,1,18,180,138,True
2,2,20,190,140,True
2,3,20,190,140,True
2,5,20,190,140,True
2,7,20,190,140,True
2,8,22,150,144,True
2,9,20,190,140,True
2,11,20,180,140,True
2,13,26,160,154,True
2,14,24,170,152,True
2,16,20,160,130,True
2,18,16,170,134,True
2,19,20,180,140,True
2,20,22,170,144,True
2,21,24,170,150,True
2,22,20,170,140,True
2,23,20,180,140,True
2,24,20,190,140,True
2,25,24,170,152,True
2,26,20,170,150,True
2,27,14,160,126,True
2,28,24,170,146,True
2,29,20,190,140,True
2,30,20,180,140,True
2,31,20,180,140,True
2,33,24,170,150,True
2,36,20,170,140,True
2,37,24,170,152,True
2,1,16,180,154,True
2,2,20,200,160,True
2,3,20,200,160,True
2,5,20,200,160,True
2,7,20,180,160,True
2,8,22,140,166,False
2,9,20,200,160,True
2,11,20,190,160,True
2,13,28,160,182,True
2,14,26,170,178,True
2,16,20,170,150,True
2,18,14,170,148,True
2,19,20,190,160,True
2,20,24,170,168,True
2,21,26,170,176,True
2,22,20,160,160,True
2,23,20,190,160,True
2,24,20,200,160,True
2,25,26,170,178,True
2,26,18,170,168,True
2,27,14,170,140,True
2,28,26,170,172,True
2,29,20,200,160,True
2,30,20,190,160,True
2,31,20,190,160,True
2,33,26,170,176,True
2,36,20,160,160,True
2,37,26,170,178,True
2,1,14,180,168,True
2,2,22,200,182,True
2,3,20,210,180,True
2,5,20,210,180,True
2,7,18,180,178,True
2,9,22,200,182,True
2,11,20,200,180,True
2,13,28,170,210,True
2,14,28,170,206,True
2,16,22,170,172,True
2,18,14,180,162,True
2,19,20,200,180,True
2,20,24,180,192,True
2,21,26,180,202,True
2,22,20,170,180,True
2,23,20,200,180,True
2,24,20,210,180,True
2,25,28,170,206,True
2,26,18,180,186,True
2,27,12,170,152,True
2,28,26,180,198,True
2,29,20,210,180,True
2,30,20,200,180,True
2,31,20,200,180,True
2,33,26,180,202,True
2,36,20,150,180,False
2,37,26,180,204,True
2,1,12,180,180,True
2,2,24,200,206,True
2,3,18,210,198,True
2,5,20,220,200,False
2,7,16,180,194,True
2,9,24,200,206,True
2,11,18,200,198,True
2,13,28,180,238,True
2,14,28,180,234,True
2,16,22,180,194,True
2,18,12,180,174,True
2,19,20,210,200,True
2,20,24,190,216,True
2,21,26,190,228,True
2,22,20,180,200,True
2,23,20,210,200,True
2,24,20,220,200,False
2,25,30,170,236,True
2,26,16,180,202,True
2,27,12,170,164,True
2,28,26,190,224,True
2,29,20,220,200,False
2,30,20,210,200,True
2,31,22,200,202,True
2,33,26,190,228,True
2,37,26,190,230,True
2,1,12,180,192,True
2,2,26,200,232,False
2,3,16,210,214,False
2,7,14,180,208,True
2,9,26,200,232,False
2,11,16,200,214,True
2,13,30,180,268,True
2,14,30,180,264,True
2,16,22,190,216,True
2,18,12,180,186,True
2,19,20,220,220,True
2,20,22,190,238,True
2,21,26,200,254,True
2,22,20,190,220,True
2,23,20,220,220,True
2,25,32,170,268,False
2,26,16,190,218,True
2,27,12,170,176,True
2,28,26,200,250,True
2,30,20,220,220,True
2,31,24,200,226,True
2,33,26,200,254,True
2,37,26,200,256,True
2,1,12,190,204,True
2,7,12,180,220,True
2,11,14,200,228,True
2,13,32,180,300,False
2,14,32,180,296,True
2,16,22,200,238,True
2,18,12,190,198,True
2,19,20,230,240,False
2,20,22,200,260,True
2,21,26,210,280,True
2,22,20,180,240,True
2,23,20,230,240,False
2,26,16,200,234,True
2,27,12,170,188,True
2,28,26,210,276,True
2,30,20,230,240,False
2,31,26,200,252,True
2,33,28,200,282,True
2,37,26,210,282,True
2,1,12,190,216,True
2,7,12,190,232,True
2,11,12,200,240,True
2,14,32,190,328,True
2,16,22,210,260,True
2,18,12,190,210,True
2,20,24,200,284,True
2,21,26,220,306,True
2,22,20,190,260,True
2,26,18,200,252,True
2,27,12,170,200,True
2,28,26,220,302,True
2,31,28,200,280,True
2,33,30,200,312,True
2,37,28,210,310,True
2,1,12,190,228,True
2,7,12,200,244,True
2,11,12,200,252,True
2,14,32,200,360,False
2,16,22,220,282,True
2,18,12,190,222,True
2,20,24,210,308,True
2,21,26,230,332,True
2,22,20,200,280,True
2,26,20,200,272,True
2,27,12,170,212,True
2,28,26,230,328,True
2,31,28,210,308,True
2,33,30,210,342,True
2,37,30,210,340,True
2,1,12,200,240,True
2,7,12,210,256,True
2,11,12,200,264,True
2,16,22,230,304,True
2,18,12,190,234,True
2,20,26,210,334,True
2,21,26,240,358,True
2,22,20,190,300,True
2,26,22,200,294,True
2,27,12,170,224,True
2,28,24,230,352,True
2,31,28,220,336,True
2,33,30,200,372,True
2,37,32,210,372,True
2,1,12,200,252,True
2,7,14,210,270,True
2,11,12,210,276,True
2,16,22,240,326,True
2,18,12,200,246,True
2,20,26,220,360,True
2,21,26,250,384,True
2,22,20,200,320,True
2,26,24,200,318,True
2,27,12,180,236,True
2,28,22,230,374,True
2,31,28,230,364,True
2,33,30,190,402,False
2,37,34,210,406,False
2,1,12,210,264,True
2,7,16,210,286,True
2,11,12,220,288,True
2,16,22,250,348,True
2,18,12,210,258,True
2,20,26,230,386,True
2,21,26,260,410,False
2,22,20,210,340,True
2,26,24,210,342,True
2,27,12,180,248,True
2,28,20,230,394,False
2,31,28,240,392,False
2,1,12,220,276,True
2,7,18,210,304,True
2,11,12,230,300,True
2,16,22,260,370,True
2,18,12,220,270,True
2,20,26,240,412,False
2,22,20,220,360,True
2,26,24,220,366,True
2,27,12,180,260,True
2,1,12,230,288,True
2,7,18,220,322,True
2,11,12,240,312,True
2,16,22,270,392,True
2,18,12,230,282,True
2,22,20,230,380,True
2,26,24,230,390,False
2,27,12,180,272,True
2,1,12,240,300,True
2,7,18,230,340,True
2,11,12,250,324,True
2,16,22,280,414,True
2,18,12,240,294,True
2,22,20,240,400,False
2,27,12,190,284,True
2,1,12,250,312,True
2,7,18,240,358,True
2,11,12,260,336,True
2,16,22,290,436,False
2,18,12,250,306,True
2,27,12,200,296,True
2,1,12,260,324,True
2,7,18,250,376,True
2,11,12,270,348,True
2,18,12,260,318,True
2,27,12,200,308,True
2,1,12,270,336,True
2,7,18,260,394,False
2,11,12,280,360,True
2,18,12,270,330,True
2,27,12,210,320,True
2,1,12,280,348,True
2,11,12,290,372,True
2,18,12,280,342,True
2,27,12,220,332,True
2,1,12,290,360,True
2,11,12,300,384,True
2,18,12,290,354,True
2,27,12,220,344,True
2,1,12,300,372,True
2,11,12,310,396,True
2,18,12,300,366,True
2,27,12,230,356,True
2,1,12,310,384,True
2,11,12,320,408,True
2,18,12,310,378,True
2,27,12,240,368,True
2,1,12,320,396,True
2,11,12,330,420,True
2,18,12,320,390,True
2,27,12,250,380,True
2,1,12,330,408,True
2,11,12,340,432,True
2,18,14,320,404,True
2,27,12,260,392,True
2,1,12,330,420,True
2,11,12,350,444,True
2,18,14,330,418,True
2,27,12,270,404,True
2,1,12,340,432,True
2,11,12,360,456,True
2,18,12,330,430,True
2,27,12,280,416,True
2,1,12,340,444,True
2,11,12,370,468,True
2,18,14,330,444,True
2,27,12,290,428,True
2,1,12,340,456,True
2,11,12,370,480,True
2,18,16,330,460,True
2,27,12,300,440,True
2,1,12,350,468,True
2,11,12,370,492,True
2,18,18,330,478,True
2,27,12,310,452,True
2,1,12,350,480,True
2,11,12,370,504,True
2,18,18,340,496,True
2,27,12,320,464,True
2,1,12,350,492,True
2,11,12,370,516,True
2,18,20,340,516,True
2,27,12,320,476,True
2,1,12,350,504,True
2,11,12,370,528,True
2,18,20,350,536,True
2,27,12,320,488,True
2,1,12,350,516,True
2,11,12,370,540,True
2,18,18,350,554,True
2,27,12,320,500,True
2,1,12,360,528,True
2,11,12,370,552,True
2,18,16,350,570,True
2,27,12,320,512,True
2,1,12,360,540,True
2,11,12,370,564,False
2,18,14,350,584,True
2,27,14,320,526,True
2,1,12,360,552,True
2,18,12,350,596,True
2,27,14,330,540,True
2,1,12,360,564,True
2,18,14,350,610,True
2,27,12,330,552,True
2,1,12,360,576,True
2,18,12,350,622,True
2,27,12,330,564,True
2,1,14,360,590,True
2,18,14,350,636,True
2,27,12,330,576,True
2,1,16,360,606,True
2,18,16,350,652,False
2,27,12,330,588,True
2,1,16,370,622,False
2,27,12,330,600,True
2,27,12,340,612,True
2,27,12,340,624,True
2,27,12,340,636,True
2,27,12,340,648,True
2,27,12,340,660,True
2,27,12,340,672,False
3,0,20,130,20,True
3,1,20,130,20,True
3,2,20,120,20,True
3,3,20,120,20,True
3,4,20,120,20,True
3,5,20,130,20,True
3,6,20,130,20,True
3,7,20,120,20,True
3,8,20,130,20,True
3,9,20,120,20,True
3,10,20,140,20,True
3,11,20,130,20,True
3,12,20,130,20,True
3,13,20,130,20,True
3,14,20,130,20,True
3,15,20,140,20,True
3,16,20,130,20,True
3,17,20,130,20,True
3,18,20,130,20,True
3,19,20,140,20,True
3,20,20,130,20,True
3,21,20,130,20,True
3,22,20,130,20,True
3,23,20,130,20,True
3,24,20,130,20,True
3,25,20,130,20,True
3,26,20,130,20,True
3,27,20,130,20,True
3,28,20,130,20,True
3,29,20,130,20,True
3,30,20,120,20,True
3,31,20,130,20,True
3,32,20,130,20,True
3,33,20,130,20,True
3,34,20,130,20,True
3,35,20,130,20,True
3,36,20,140,20,True
3,37,20,130,20,True
3,38,20,130,20,True
3,39,20,130,20,True
3,0,20,140,40,True
3,1,20,140,40,True
3,2,20,130,40,True
3,3,20,130,40,True
3,4,20,130,40,True
3,5,20,140,40,True
3,6,20,120,40,True
3,7,20,130,40,True
3,8,20,140,40,True
3,9,20,130,40,True
3,10,20,150,40,True
3,11,20,140,40,True
3,12,18,130,38,True
3,13,20,140,40,True
3,14,20,140,40,True
3,15,20,150,40,True
3,16,18,130,38,True
3,17,22,130,42,True
3,18,20,120,40,True
3,19,22,140,42,True
3,20,20,140,40,True
3,21,20,140,40,True
3,22,20,140,40,True
3,23,22,130,42,True
3,24,20,140,40,True
3,25,20,140,40,True
3,26,20,140,40,True
3,27,20,140,40,True
3,28,20,140,40,True
3,29,20,140,40,True
3,30,22,120,42,True
3,31,20,140,40,True
3,32,22,130,42,True
3,33,20,140,40,True
3,34,20,140,40,True
3,35,20,140,40,True
3,36,20,150,40,True
3,37,20,140,40,True
3,38,22,130,42,True
3,39,20,120,40,True
3,0,20,150,60,True
3,1,20,150,60,True
3,2,20,140,60,True
3,3,20,140,60,True
3,4,20,140,60,True
3,5,20,150,60,True
3,6,20,110,60,True
3,7,20,140,60,True
3,8,20,150,60,True
3,9,20,140,60,True
3,10,20,160,60,True
3,11,20,150,60,True
3,12,16,130,54,True
3,13,20,150,60,True
3,14,20,150,60,True
3,15,20,160,60,True
3,16,16,130,54,True
3,17,24,130,66,True
3,18,20,130,60,True
3,19,24,140,66,True
3,20,20,150,60,True
3,21,20,150,60,True
3,22,20,150,60,True
3,23,22,120,64,True
3,24,20,150,60,True
3,25,20,150,60,True
3,26,20,150,60,True
3,27,20,150,60,True
3,28,20,150,60,True
3,29,20,150,60,True
3,30,24,120,66,True
3,31,20,150,60,True
3,32,24,130,66,True
3,33,20,150,60,True
3,34,20,150,60,True
3,35,20,150,60,True
3,36,18,150,58,True
3,37,20,150,60,True
3,38,22,140,64,True
3,39,20,110,60,True
3,0,22,150,82,True
3,1,20,160,80,True
3,2,20,150,80,True
3,3,20,150,80,True
3,4,20,150,80,True
3,5,20,160,80,True
3,6,20,100,80,False
3,7,20,150,80,True
3,8,20,160,80,True
3,9,20,150,80,True
3,10,18,160,78,True
3,11,20,160,80,True
3,12,14,130,68,True
3,13,20,160,80,True
3,14,20,160,80,True
3,15,20,170,80,True
3,16,14,130,68,True
3,17,24,140,90,True
3,18,20,140,80,True
3,19,26,140,92,True
3,20,20,160,80,True
3,21,18,150,78,True
3,22,20,160,80,True
3,23,24,120,88,False
3,24,20,160,80,True
3,25,20,160,80,True
3,26,20,160,80,True
3,27,20,160,80,True
3,28,18,150,78,True
3,29,20,160,80,True
3,30,26,120,92,False
3,31,20,160,80,True
3,32,26,130,92,False
3,33,18,150,78,True
3,34,20,160,80,True
3,35,20,160,80,True
3,36,16,150,74,True
3,37,18,150,78,True
3,38,22,150,86,True
3,39,20,100,80,False
3,0,22,160,104,True
3,1,20,170,100,True
3,2,20,160,100,True
3,3,20,160,100,True
3,4,20,160,100,True
3,5,22,160,102,True
3,7,20,160,100,True
3,8,20,150,100,True
3,9,20,160,100,True
3,10,16,160,94,True
3,11,18,160,98,True
3,12,14,140,82,True
3,13,22,160,102,True
3,14,20,170,100,True
3,15,20,180,100,True
3,16,12,130,80,True
3,17,24,150,114,False
3,18,20,150,100,True
3,19,26,150,118,True
3,20,22,160,102,True
3,21,18,160,96,True
3,22,20,170,100,True
3,24,20,170,100,True
3,25,20,170,100,True
3,26,20,170,100,True
3,27,18,160,98,True
3,28,18,160,96,True
3,29,20,170,100,True
3,31,20,170,100,True
3,33,18,160,96,True
3,34,20,170,100,True
3,35,18,160,98,True
3,36,14,150,88,True
3,37,18,160,96,True
3,38,24,150,110,True
3,0,22,170,126,True
3,1,20,180,120,True
3,2,20,170,120,True
3,3,20,170,120,True
3,4,20,170,120,True
3,5,24,160,126,True
3,7,20,150,120,True
3,8,20,160,120,True
3,9,20,170,120,True
3,10,14,160,108,True
3,11,16,160,114,True
3,12,14,150,96,True
3,13,24,160,126,True
3,14,20,180,120,True
3,15,20,190,120,True
3,16,12,130,92,False
3,18,20,160,120,True
3,19,28,150,146,False
3,20,22,170,124,True
3,21,16,160,112,True
3,22,20,180,120,True
3,24,20,180,120,True
3,25,22,170,122,True
3,26,22,170,122,True
3,27,18,170,116,True
3,28,20,160,116,True
3,29,20,180,120,True
3,31,18,170,118,True
3,33,16,160,112,True
3,34,20,180,120,True
3,35,18,170,116,True
3,36,14,160,102,True
3,37,16,160,112,True
3,38,24,160,134,True
3,0,22,180,148,True
3,1,20,190,140,True
3,2,20,180,140,True
3,3,20,180,140,True
3,4,20,180,140,True
3,5,24,170,150,True
3,7,20,160,140,True
3,8,20,170,140,True
3,9,20,160,140,True
3,10,14,170,122,True
3,11,16,170,130,True
3,12,14,160,110,True
3,13,24,170,150,True
3,14,20,190,140,True
3,15,22,190,142,True
3,18,20,170,140,True
3,20,24,170,148,True
3,21,14,160,126,True
3,22,20,190,140,True
3,24,20,190,140,True
3,25,24,170,146,True
3,26,22,180,144,True
3,27,16,170,132,True
3,28,22,160,138,True
3,29,20,190,140,True
3,31,18,180,136,True
3,33,14,160,126,True
